SMILES,Name,CID,InChI,IUPAC,Status,Source
Oc1ccc(cc1)c1ccccc1,4-Phenylphenol,7103,"1S/C12H10O/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9,13H",4-phenylphenol,1,ARE
OC1CCC(CC1)C1CCCCC1,4-Cyclohexylcyclohexanol,75518,"1S/C12H22O/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h10-13H,1-9H2",4-cyclohexylcyclohexan-1-ol,0,ARE
Oc1ccc(cc1)c1coc2c(c1=O)c(O)cc(c2)O,Genistein,5280961,"1S/C15H10O5/c16-9-3-1-8(2-4-9)11-7-20-13-6-10(17)5-12(18)14(13)15(11)19/h1-7,16-18H","5,7-dihydroxy-3-(4-hydroxyphenyl)chromen-4-one",1,ARE
Oc1ccc(cc1)Cc1ccc(cc1)O,"4,4'-Methylenediphenol",12111,"1S/C13H12O2/c14-12-5-1-10(2-6-12)9-11-3-7-13(15)8-4-11/h1-8,14-15H,9H2",4-[(4-hydroxyphenyl)methyl]phenol,1,ARE
Oc1ccc(cc1)CCC(=O)c1c(O)cc(cc1O)O,Phloretin,4788,"1S/C15H14O5/c16-10-4-1-9(2-5-10)3-6-12(18)15-13(19)7-11(17)8-14(15)20/h1-2,4-5,7-8,16-17,19-20H,3,6H2","3-(4-hydroxyphenyl)-1-(2,4,6-trihydroxyphenyl)propan-1-one",1,ARE
Oc1ccc(cc1)Cl,4-Chlorophenol,4684,"1S/C6H5ClO/c7-5-1-3-6(8)4-2-5/h1-4,8H",4-chlorophenol,0,ARE
Oc1ccc(cc1)O,Hydroquinone,785,"1S/C6H6O2/c7-5-1-2-6(8)4-3-5/h1-4,7-8H","benzene-1,4-diol",1,ARE
Oc1ccc(cc1)Oc1ccccc1,4-Phenoxyphenol,13254,"1S/C12H10O2/c13-10-6-8-12(9-7-10)14-11-4-2-1-3-5-11/h1-9,13H",4-phenoxyphenol,1,ARE
Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)O,"4,4'-Sulfonyldiphenol",6626,"1S/C12H10O4S/c13-9-1-5-11(6-2-9)17(15,16)12-7-3-10(14)4-8-12/h1-8,13-14H",4-(4-hydroxyphenyl)sulfonylphenol,0,ARE
Oc1ccc(cc1)S(=O)(=O)O,4-Hydroxybenzenesulfonic acid,4765,"1S/C6H6O4S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4,7H,(H,8,9,10)",4-hydroxybenzenesulfonic acid,0,ARE
Oc1ccc(cc1)Sc1ccc(cc1)O,"4,4'-Thiodiphenol",17570,"1S/C12H10O2S/c13-9-1-5-11(6-2-9)15-12-7-3-10(14)4-8-12/h1-8,13-14H",4-(4-hydroxyphenyl)sulfanylphenol,1,ARE
Oc1ccc(cc1C)C(c1ccc(c(c1)C)O)(C)C,"2,2-Bis(4-hydroxy-3-methylphenyl)propane",6620,"1S/C17H20O2/c1-11-9-13(5-7-15(11)18)17(3,4)14-6-8-16(19)12(2)10-14/h5-10,18-19H,1-4H3",4-[2-(4-hydroxy-3-methylphenyl)propan-2-yl]-2-methylphenol,1,ARE
Oc1ccc(cc1C1CCCC1)Cl,4-Chloro-2-cyclopentylphenol,61594,"1S/C11H13ClO/c12-9-5-6-11(13)10(7-9)8-3-1-2-4-8/h5-8,13H,1-4H2",4-chloro-2-cyclopentylphenol,1,ARE
Oc1ccc(cc1N)S(=O)(=O)O,3-Amino-4-hydroxybenzenesulfonic acid,7385,"1S/C6H7NO4S/c7-5-3-4(12(9,10)11)1-2-6(5)8/h1-3,8H,7H2,(H,9,10,11)",3-amino-4-hydroxybenzenesulfonic acid,0,ARE
Oc1ccc(cc1O)[C@H]1CNCc2c1ccc(c2O)O.Cl,"(4R)-4-(3,4-dihydroxyphenyl)-1,2,3,4-tetrahydroisoquinoline-7,8-diol;hydrochloride",60196351,"1S/C15H15NO4.ClH/c17-12-3-1-8(5-14(12)19)10-6-16-7-11-9(10)2-4-13(18)15(11)20;/h1-5,10,16-20H,6-7H2;1H/t10-;/m1./s1","(4R)-4-(3,4-dihydroxyphenyl)-1,2,3,4-tetrahydroisoquinoline-7,8-diol;hydrochloride",0,ARE
Oc1ccc(cc1O)C(C)(C)C,4-tert-Butylcatechol,7381,"1S/C10H14O2/c1-10(2,3)7-4-5-8(11)9(12)6-7/h4-6,11-12H,1-3H3","4-tert-butylbenzene-1,2-diol",1,ARE
Oc1ccc(cn1)C(=O)O,6-Hydroxynicotinic acid,72924,"1S/C6H5NO3/c8-5-2-1-4(3-7-5)6(9)10/h1-3H,(H,7,8)(H,9,10)",6-oxo-1H-pyridine-3-carboxylic acid,0,ARE
Oc1ccc2c(c1)C(=O)c1c(C2=O)cccc1,2-Hydroxyanthraquinone,11796,"1S/C14H8O3/c15-8-5-6-11-12(7-8)14(17)10-4-2-1-3-9(10)13(11)16/h1-7,15H","2-hydroxyanthracene-9,10-dione",1,ARE
Oc1ccc2c(c1)C(=O)N(C2=O)c1c(cccc1C(C)C)C(C)C,"2-(2,6-Diisopropylphenyl)-5-hydroxyisoindoline-1,3-dione",11723708,"1S/C20H21NO3/c1-11(2)14-6-5-7-15(12(3)4)18(14)21-19(23)16-9-8-13(22)10-17(16)20(21)24/h5-12,22H,1-4H3","2-[2,6-di(propan-2-yl)phenyl]-5-hydroxyisoindole-1,3-dione",1,ARE
Oc1ccc2c(c1)c(C)c(n2Cc1ccc(cc1)OCCN1CCCCCC1)c1ccc(cc1)O.CC(=O)O,Bazedoxifene acetate,154256,"1S/C30H34N2O3.C2H4O2/c1-22-28-20-26(34)12-15-29(28)32(30(22)24-8-10-25(33)11-9-24)21-23-6-13-27(14-7-23)35-19-18-31-16-4-2-3-5-17-31;1-2(3)4/h6-15,20,33-34H,2-5,16-19,21H2,1H3;1H3,(H,3,4)",acetic acid;1-[[4-[2-(azepan-1-yl)ethoxy]phenyl]methyl]-2-(4-hydroxyphenyl)-3-methylindol-5-ol,0,ARE
Oc1ccc2c(c1)c1ccccc1C2,3-Hydroxyfluorene,96088,"1S/C13H10O/c14-11-6-5-10-7-9-3-1-2-4-12(9)13(10)8-11/h1-6,8,14H,7H2",9H-fluoren-3-ol,1,ARE
Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1C[C@H]([C@@H]2O)O)C,Estriol,5756,"1S/C18H24O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-17,19-21H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,17+,18+/m1/s1","(8R,9S,13S,14S,16R,17R)-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,16,17-triol",0,ARE
Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C,Estradiol,5757,"1S/C18H24O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-17,19-20H,2,4,6-9H2,1H3/t14-,15-,16+,17+,18+/m1/s1","(8R,9S,13S,14S,17S)-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",0,ARE
Oc1ccc2c(c1)Cc1c2cccc1,9H-Fluoren-2-ol,75547,"1S/C13H10O/c14-11-5-6-13-10(8-11)7-9-3-1-2-4-12(9)13/h1-6,8,14H,7H2",9H-fluoren-2-ol,1,ARE
Oc1ccc2c(c1)ccc(c2)C(=O)O,6-Hydroxy-2-naphthoic acid,85557,"1S/C11H8O3/c12-10-4-3-7-5-9(11(13)14)2-1-8(7)6-10/h1-6,12H,(H,13,14)",6-hydroxynaphthalene-2-carboxylic acid,0,ARE
Oc1ccc2c(c1)ccc(c2)S(=O)(=O)[O-].[K+],Potassium 6-hydroxynaphthalene-2-sulfonate,23677963,"1S/C10H8O4S.K/c11-9-3-1-8-6-10(15(12,13)14)4-2-7(8)5-9;/h1-6,11H,(H,12,13,14);/q;+1/p-1",potassium;6-hydroxynaphthalene-2-sulfonate,0,ARE
Oc1ccc2c(c1)ccc(c2)S(=O)(=O)[O-].[Na+],Sodium 6-hydroxynaphthalene-2-sulfonate,23667648,"1S/C10H8O4S.Na/c11-9-3-1-8-6-10(15(12,13)14)4-2-7(8)5-9;/h1-6,11H,(H,12,13,14);/q;+1/p-1",sodium;6-hydroxynaphthalene-2-sulfonate,0,ARE
Oc1ccc2c(c1)ccc(c2)SSc1ccc2c(c1)ccc(c2)O,6-Hydroxy-2-naphthyl disulfide,22463,"1S/C20H14O2S2/c21-17-5-1-15-11-19(7-3-13(15)9-17)23-24-20-8-4-14-10-18(22)6-2-16(14)12-20/h1-12,21-22H",6-[(6-hydroxynaphthalen-2-yl)disulfanyl]naphthalen-2-ol,1,ARE
Oc1ccc2c(c1)cccc2,2-Naphthol,8663,"1S/C10H8O/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7,11H",naphthalen-2-ol,1,ARE
Oc1ccc2c(c1)oc(=O)c1c2oc2c1ccc(c2)O,Coumestrol,5281707,"1S/C15H8O5/c16-7-1-3-9-11(5-7)19-14-10-4-2-8(17)6-12(10)20-15(18)13(9)14/h1-6,16-17H","3,9-dihydroxy-[1]benzofuro[3,2-c]chromen-6-one",1,ARE
Oc1ccc2c(c1)oc(=O)cc2C.O,4-Methylumbelliferone hydrate,60196415,"1S/C10H8O3.H2O/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9;/h2-5,11H,1H3;1H2",7-hydroxy-4-methylchromen-2-one;hydrate,1,ARE
Oc1ccc2c(c1)OCO2,Sesamol,68289,"1S/C7H6O3/c8-5-1-2-6-7(3-5)10-4-9-6/h1-3,8H,4H2","1,3-benzodioxol-5-ol",0,ARE
Oc1ccc2c(c1)sc(c2C(=O)c1ccc(cc1)OCCN1CCCCC1)c1ccc(cc1)O,Raloxifene,5035,"1S/C28H27NO4S/c30-21-8-4-20(5-9-21)28-26(24-13-10-22(31)18-25(24)34-28)27(32)19-6-11-23(12-7-19)33-17-16-29-14-2-1-3-15-29/h4-13,18,30-31H,1-3,14-17H2",[6-hydroxy-2-(4-hydroxyphenyl)-1-benzothiophen-3-yl]-[4-(2-piperidin-1-ylethoxy)phenyl]methanone,0,ARE
Oc1ccc2c(c1/N=N/c1ccccc1)c(cc(c2)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],Orange G,16015,"1S/C16H12N2O7S2.2Na/c19-13-7-6-10-8-12(26(20,21)22)9-14(27(23,24)25)15(10)16(13)18-17-11-4-2-1-3-5-11;;/h1-9,19H,(H,20,21,22)(H,23,24,25);;/q;2*+1/p-2","disodium;7-hydroxy-8-phenyldiazenylnaphthalene-1,3-disulfonate",0,ARE
Oc1ccc2c(c1/N=N/c1ccccc1)cccc2,Sudan I,13297,"1S/C16H12N2O/c19-15-11-10-12-6-4-5-9-14(12)16(15)18-17-13-7-2-1-3-8-13/h1-11,19H",1-phenyldiazenylnaphthalen-2-ol,1,ARE
Oc1cccc(c1)[N+](=O)[O-],3-Nitrophenol,11137,"1S/C6H5NO3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H",3-nitrophenol,1,ARE
Oc1cccc(c1)C(=O)O,3-Hydroxybenzoic acid,7420,"1S/C7H6O3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H,(H,9,10)",3-hydroxybenzoic acid,0,ARE
Oc1cccc(c1)C(C)(C)C,3-tert-Butylphenol,11450,"1S/C10H14O/c1-10(2,3)8-5-4-6-9(11)7-8/h4-7,11H,1-3H3",3-tert-butylphenol,0,ARE
Oc1cccc(c1)C(C)C,3-Isopropylphenol,12059,"1S/C9H12O/c1-7(2)8-4-3-5-9(10)6-8/h3-7,10H,1-2H3",3-propan-2-ylphenol,0,ARE
Oc1cccc(c1)C[C@H]1C(=O)OC[C@@H]1Cc1cccc(c1)O,"(3R,4R)-3,4-bis[(3-hydroxyphenyl)methyl]oxolan-2-one",10685477,"1S/C18H18O4/c19-15-5-1-3-12(8-15)7-14-11-22-18(21)17(14)10-13-4-2-6-16(20)9-13/h1-6,8-9,14,17,19-20H,7,10-11H2/t14-,17+/m0/s1","(3R,4R)-3,4-bis[(3-hydroxyphenyl)methyl]oxolan-2-one",0,ARE
Oc1cccc(c1)Cl,3-Chlorophenol,7933,"1S/C6H5ClO/c7-5-2-1-3-6(8)4-5/h1-4,8H",3-chlorophenol,0,ARE
Oc1cccc(c1)O,Resorcinol,5054,"1S/C6H6O2/c7-5-2-1-3-6(8)4-5/h1-4,7-8H","benzene-1,3-diol",0,ARE
Oc1cccc(c1C)O,2-Methylresorcinol,11843,"1S/C7H8O2/c1-5-6(8)3-2-4-7(5)9/h2-4,8-9H,1H3","2-methylbenzene-1,3-diol",0,ARE
Oc1cccc2c1C(=O)c1c(C2)cccc1O,Anthralin,2202,"1S/C14H10O3/c15-10-5-1-3-8-7-9-4-2-6-11(16)13(9)14(17)12(8)10/h1-6,15-16H,7H2","1,8-dihydroxy-10H-anthracen-9-one",0,ARE
Oc1cccc2c1C(=O)c1c(C2=O)cccc1O,Danthron,2950,"1S/C14H8O4/c15-9-5-1-3-7-11(9)14(18)12-8(13(7)17)4-2-6-10(12)16/h1-6,15-16H","1,8-dihydroxyanthracene-9,10-dione",1,ARE
OC1CCCc2c1c(N)c1c(n2)cccc1.OC(=O)/C=C\C(=O)O,Velnacrine maleate,5702293,"1S/C13H14N2O.C4H4O4/c14-13-8-4-1-2-5-9(8)15-10-6-3-7-11(16)12(10)13;5-3(6)1-2-4(7)8/h1-2,4-5,11,16H,3,6-7H2,(H2,14,15);1-2H,(H,5,6)(H,7,8)/b;2-1-","9-amino-1,2,3,4-tetrahydroacridin-1-ol;(Z)-but-2-enedioic acid",0,ARE
Oc1cccc2c1c(O)c1c(c2)cccc1O,"1,8,9-Trihydroxyanthracene",10187,"1S/C14H10O3/c15-10-5-1-3-8-7-9-4-2-6-11(16)13(9)14(17)12(8)10/h1-7,15-17H","anthracene-1,8,9-triol",0,ARE
Oc1cccc2c1cccc2,1-Naphthol,7005,"1S/C10H8O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7,11H",naphthalen-1-ol,1,ARE
OC1CCCc2c1cccc2,"1,2,3,4-Tetrahydro-1-naphthol",10723,"1S/C10H12O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-2,4,6,10-11H,3,5,7H2","1,2,3,4-tetrahydronaphthalen-1-ol",0,ARE
Oc1cccc2c1nccc2,8-Hydroxyquinoline,1923,"1S/C9H7NO/c11-8-5-1-3-7-4-2-6-10-9(7)8/h1-6,11H",quinolin-8-ol,1,ARE
Oc1cccc2c1OC(C2)(C)C,"2,3-Dihydro-2,2-dimethyl-7-benzofuranol",15278,"1S/C10H12O2/c1-10(2)6-7-4-3-5-8(11)9(7)12-10/h3-5,11H,6H2,1-2H3","2,2-dimethyl-3H-1-benzofuran-7-ol",0,ARE
Oc1ccccc1,Phenol,996,"1S/C6H6O/c7-6-4-2-1-3-5-6/h1-5,7H",phenol,0,ARE
OC1CCCCC1,Cyclohexanol,7966,"1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",cyclohexanol,0,ARE
Oc1ccccc1/C=N/Cc1ccccc1,Norletimol,71643,"1S/C14H13NO/c16-14-9-5-4-8-13(14)11-15-10-12-6-2-1-3-7-12/h1-9,11,16H,10H2",2-(benzyliminomethyl)phenol,0,ARE
Oc1ccccc1C(=O)c1ccccc1,2-Hydroxybenzophenone,8348,"1S/C13H10O2/c14-12-9-5-4-8-11(12)13(15)10-6-2-1-3-7-10/h1-9,14H",(2-hydroxyphenyl)-phenylmethanone,0,ARE
Oc1ccccc1C(=O)c1ccccc1O,"2,2'-Dihydroxybenzophenone",70038,"1S/C13H10O3/c14-11-7-3-1-5-9(11)13(16)10-6-2-4-8-12(10)15/h1-8,14-15H",bis(2-hydroxyphenyl)methanone,1,ARE
Oc1ccccc1C(=O)Oc1ccccc1C(=O)O,Salsalate,5161,"1S/C14H10O5/c15-11-7-3-1-5-9(11)14(18)19-12-8-4-2-6-10(12)13(16)17/h1-8,15H,(H,16,17)",2-(2-hydroxybenzoyl)oxybenzoic acid,0,ARE
Oc1ccccc1C(C)(C)C,2-Tert-butylphenol,6923,"1S/C10H14O/c1-10(2,3)8-6-4-5-7-9(8)11/h4-7,11H,1-3H3",2-tert-butylphenol,0,ARE
OC1CCCCC1C(C)(C)C,2-tert-Butylcyclohexanol,26068,"1S/C10H20O/c1-10(2,3)8-6-4-5-7-9(8)11/h8-9,11H,4-7H2,1-3H3",2-tert-butylcyclohexan-1-ol,0,ARE
Oc1ccccc1C(CC(C)(C)C)(C)C,"Phenol, 2-(1,1,3,3-tetramethylbutyl)-",62530,"1S/C14H22O/c1-13(2,3)10-14(4,5)11-8-6-7-9-12(11)15/h6-9,15H,10H2,1-5H3","2-(2,4,4-trimethylpentan-2-yl)phenol",0,ARE
OC1CCCCC1c1ccccc1,2-Phenylcyclohexanol,15046,"1S/C12H16O/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h1-3,6-7,11-13H,4-5,8-9H2",2-phenylcyclohexan-1-ol,0,ARE
Oc1ccccc1c1nnco1,Fenadiazole,13883,"1S/C8H6N2O2/c11-7-4-2-1-3-6(7)8-10-9-5-12-8/h1-5,11H","2-(1,3,4-oxadiazol-2-yl)phenol",0,ARE
Oc1ccccc1Cc1ccccc1O,"2,2'-Methylenediphenol",75575,"1S/C13H12O2/c14-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)15/h1-8,14-15H,9H2",2-[(2-hydroxyphenyl)methyl]phenol,1,ARE
Oc1ccccc1Cl,2-Chlorophenol,7245,"1S/C6H5ClO/c7-5-3-1-2-4-6(5)8/h1-4,8H",2-chlorophenol,0,ARE
Oc1ccccc1F,2-Fluorophenol,9707,"1S/C6H5FO/c7-5-3-1-2-4-6(5)8/h1-4,8H",2-fluorophenol,0,ARE
Oc1ccccc1O,Catechol,289,"1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H","benzene-1,2-diol",1,ARE
Oc1ccccc1S(=O)(=O)O,O-Phenolsulfonic acid,11867,"1S/C6H6O4S/c7-5-3-1-2-4-6(5)11(8,9)10/h1-4,7H,(H,8,9,10)",2-hydroxybenzenesulfonic acid,0,ARE
OC1CCN(CC1)c1c(F)cc2c3c1CCC(n3cc(c2=O)C(=O)O)C,Nadifloxacin,4410,"1S/C19H21FN2O4/c1-10-2-3-12-16-13(18(24)14(19(25)26)9-22(10)16)8-15(20)17(12)21-6-4-11(23)5-7-21/h8-11,23H,2-7H2,1H3,(H,25,26)","7-fluoro-8-(4-hydroxypiperidin-1-yl)-12-methyl-4-oxo-1-azatricyclo[7.3.1.05,13]trideca-2,5,7,9(13)-tetraene-3-carboxylic acid",0,ARE
Oc1nc(O)nc(c1)C(=O)O,Orotic acid,967,"1S/C5H4N2O4/c8-3-1-2(4(9)10)6-5(11)7-3/h1H,(H,9,10)(H2,6,7,8,11)","2,4-dioxo-1H-pyrimidine-6-carboxylic acid",0,ARE
Oc1nc(O)nc(n1)O,Cyanuric acid,7956,"1S/C3H3N3O3/c7-1-4-2(8)6-3(9)5-1/h(H3,4,5,6,7,8,9)","1,3,5-triazinane-2,4,6-trione",0,ARE
Oc1ncnc2c1cn[nH]2,Allopurinol,135401907,"1S/C5H4N4O/c10-5-3-1-8-9-4(3)6-2-7-5/h1-2H,(H2,6,7,8,9,10)","1,5-dihydropyrazolo[3,4-d]pyrimidin-4-one",0,ARE
OC1OCCOC1O,"1,4-Dioxane-2,3-diol",96170,"1S/C4H8O4/c5-3-4(6)8-2-1-7-3/h3-6H,1-2H2","1,4-dioxane-2,3-diol",0,ARE
OCC([C@H](C(=O)NCCC(=O)[O-])O)(C)C.[Na+],Sodium pantothenate,23679004,"1S/C9H17NO5.Na/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13;/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13);/q;+1/p-1/t7-;/m0./s1","sodium;3-[[(2R)-2,4-dihydroxy-3,3-dimethylbutanoyl]amino]propanoate",0,ARE
OCC([C@H]1O[C@H]2[C@@H]([C@H]1OCCCN(C)C)OC(O2)(C)C)O.Cl,Amiprilose hydrochloride,43261,"1S/C14H27NO6.ClH/c1-14(2)20-12-11(18-7-5-6-15(3)4)10(9(17)8-16)19-13(12)21-14;/h9-13,16-17H,5-8H2,1-4H3;1H/t9?,10-,11+,12-,13-;/m1./s1","1-[(3aR,5R,6S,6aR)-6-[3-(dimethylamino)propoxy]-2,2-dimethyl-3a,5,6,6a-tetrahydrofuro[2,3-d][1,3]dioxol-5-yl]ethane-1,2-diol;hydrochloride",0,ARE
OCC([N+](=O)[O-])(C)C,2-Methyl-2-nitro-1-propanol,6442,"1S/C4H9NO3/c1-4(2,3-6)5(7)8/h6H,3H2,1-2H3",2-methyl-2-nitropropan-1-ol,0,ARE
OCC([N+](=O)[O-])(CO)Br,Bronopol,2450,"1S/C3H6BrNO4/c4-3(1-6,2-7)5(8)9/h6-7H,1-2H2","2-bromo-2-nitropropane-1,3-diol",1,ARE
OCC([N+](=O)[O-])(CO)C,"2-Methyl-2-nitro-1,3-propanediol",6480,"1S/C4H9NO4/c1-4(2-6,3-7)5(8)9/h6-7H,2-3H2,1H3","2-methyl-2-nitropropane-1,3-diol",0,ARE
OCC(=C(CO)Br)Br,"2,3-Dibromobut-2-ene-1,4-diol",18603,"1S/C4H6Br2O2/c5-3(1-7)4(6)2-8/h7-8H,1-2H2","2,3-dibromobut-2-ene-1,4-diol",0,ARE
OCC(=O)[C@@]1(O)[C@@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)Cl,Beclomethasone,20469,"1S/C22H29ClO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3/t12-,15-,16-,17-,19-,20-,21-,22-/m0/s1","(8S,9R,10S,11S,13S,14S,16S,17R)-9-chloro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",0,ARE
OCC(=O)[C@@]1(O)[C@@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F,Betamethasone,9782,"1S/C22H29FO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3/t12-,15-,16-,17-,19-,20-,21-,22-/m0/s1","(8S,9R,10S,11S,13S,14S,16S,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",0,ARE
OCC(=O)[C@@]1(O)[C@@H](C)C[C@@H]2[C@]1(C)CC(=O)[C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C,Meprednisone,5284587,"1S/C22H28O5/c1-12-8-16-15-5-4-13-9-14(24)6-7-20(13,2)19(15)17(25)10-21(16,3)22(12,27)18(26)11-23/h6-7,9,12,15-16,19,23,27H,4-5,8,10-11H2,1-3H3/t12-,15-,16-,19+,20-,21-,22-/m0/s1","(8S,9S,10R,13S,14S,16S,17R)-17-hydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,9,12,14,15,16-octahydrocyclopenta[a]phenanthrene-3,11-dione",0,ARE
OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2C[C@@H](C2=CC(=O)C(=C[C@]12C)Cl)F)F.O,Sicorten,56649463,"1S/C22H27ClF2O5.H2O/c1-10-4-11-12-5-15(24)13-6-16(27)14(23)7-19(13,2)21(12,25)17(28)8-20(11,3)22(10,30)18(29)9-26;/h6-7,10-12,15,17,26,28,30H,4-5,8-9H2,1-3H3;1H2/t10-,11+,12+,15+,17+,19+,20+,21+,22+;/m1./s1","(6S,8S,9R,10S,11S,13S,14S,16R,17R)-2-chloro-6,9-difluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one;hydrate",0,ARE
OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)F)F,Flumethasone,16490,"1S/C22H28F2O5/c1-11-6-13-14-8-16(23)15-7-12(26)4-5-19(15,2)21(14,24)17(27)9-20(13,3)22(11,29)18(28)10-25/h4-5,7,11,13-14,16-17,25,27,29H,6,8-10H2,1-3H3/t11-,13+,14+,16+,17+,19+,20+,21+,22+/m1/s1","(6S,8S,9R,10S,11S,13S,14S,16R,17R)-6,9-difluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",0,ARE
OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F,Dexamethasone,5743,"1S/C22H29FO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3/t12-,15+,16+,17+,19+,20+,21+,22+/m1/s1","(8S,9R,10S,11S,13S,14S,16R,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",0,ARE
OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)CC[C@]12C)F,Fludrocortisone,31378,"1S/C21H29FO5/c1-18-7-5-13(24)9-12(18)3-4-15-14-6-8-20(27,17(26)11-23)19(14,2)10-16(25)21(15,18)22/h9,14-16,23,25,27H,3-8,10-11H2,1-2H3/t14-,15-,16-,18-,19-,20-,21-/m0/s1","(8S,9R,10S,11S,13S,14S,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one",0,ARE
OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)C,Methylprednisolone,6741,"1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3/t12-,14-,15-,17-,19+,20-,21-,22-/m0/s1","(6S,8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-6,10,13-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",0,ARE
